lon,lat,distance_km,elevation_m
85.3773954965508,28.27204894813842,22.802006106157005,1773.0
85.37752537824707,28.271641288506085,22.852010505512613,1773.0
85.37777777780578,28.27127474422062,22.90201490486822,1772.0
85.37777777785365,28.27082349853981,22.95201930422383,1772.0
85.37777777780141,28.270372252830374,23.002023703579436,1768.0
85.37751064967041,28.27001065439437,23.052028102935044,1768.0
85.37717278630822,28.269672794424228,23.10203250229065,1768.0
85.37683492506687,28.269334933690114,23.15203690164626,1765.0
85.3764970659463,28.268997072192082,23.202041301001863,1765.0
85.37615920894648,28.268659209930153,23.252045700357474,1757.0
85.3761111111802,28.268224105786256,23.30205009971308,1753.0
85.37611111116752,28.26777286020195,23.352054499068686,1752.0
85.37597754969902,28.26736643883124,23.402058898424297,1752.0
85.37583333333461,28.266963593343608,23.452063297779905,1752.0
85.37550981318044,28.26662092474664,23.50206769713551,1748.0
85.37517195562499,28.2662830689156,23.552072096491116,1747.0
85.37483410019001,28.265945212320798,23.602076495846728,1744.0
85.3744026026065,28.265791492207264,23.65208089520233,1744.0
85.37406474497585,28.265453638705413,23.70208529455794,1744.0
85.37372688946557,28.26511578443988,23.75208969391355,1744.0
85.37338903607562,28.264777929410712,23.802094093269154,1747.0
